beta_gamma_0,beta_gamma_1,beta_gamma_2,beta_gamma_3,beta_gamma_4,beta_gamma_5,beta_theta_0,beta_theta_1,beta_theta_2,beta_theta_3,beta_theta_4,beta_theta_5,beta_theta_6,beta_theta_7,nu_gamma_0,nu_gamma_1,nu_gamma_2,nu_gamma_3,nu_gamma_4,nu_gamma_5,nu_gamma_6,nu_gamma_7,nu_gamma_8,nu_gamma_9,nu_gamma_10,nu_gamma_11,nu_gamma_12,nu_gamma_13,nu_gamma_14,nu_gamma_15,nu_gamma_16,nu_gamma_17,nu_gamma_18,nu_gamma_19,nu_gamma_20,nu_gamma_21,nu_gamma_22,nu_gamma_23,nu_gamma_24,nu_gamma_25,nu_gamma_26,nu_gamma_27,nu_gamma_28,nu_gamma_29,nu_gamma_30,nu_gamma_31,nu_gamma_32,nu_gamma_33,nu_gamma_34,nu_gamma_35,nu_gamma_36,nu_gamma_37,nu_gamma_38,nu_gamma_39,nu_gamma_40,nu_gamma_41,nu_gamma_42,nu_gamma_43,nu_gamma_44,nu_gamma_45,nu_gamma_46,nu_gamma_47,nu_gamma_48,nu_gamma_49,nu_gamma_50,nu_gamma_51,nu_gamma_52,nu_gamma_53,nu_gamma_54,nu_gamma_55,nu_gamma_56,nu_gamma_57,nu_gamma_58,nu_gamma_59,nu_gamma_60,nu_gamma_61,nu_gamma_62,nu_gamma_63,nu_gamma_64,nu_gamma_65,nu_gamma_66,nu_gamma_67,nu_gamma_68,nu_gamma_69,nu_gamma_70,nu_gamma_71,nu_gamma_72,nu_gamma_73,nu_gamma_74,nu_gamma_75,nu_gamma_76,nu_gamma_77,nu_theta_0,nu_theta_1,nu_theta_2,nu_theta_3,nu_theta_4,nu_theta_5,nu_theta_6,nu_theta_7,nu_theta_8,nu_theta_9,nu_theta_10,nu_theta_11,nu_theta_12,nu_theta_13,nu_theta_14,nu_theta_15,nu_theta_16,nu_theta_17,nu_theta_18,nu_theta_19,nu_theta_20,nu_theta_21,nu_theta_22,nu_theta_23,nu_theta_24,nu_theta_25,nu_theta_26,nu_theta_27,nu_theta_28,nu_theta_29,nu_theta_30,nu_theta_31,nu_theta_32,nu_theta_33,nu_theta_34,nu_theta_35,nu_theta_36,nu_theta_37,nu_theta_38,nu_theta_39,nu_theta_40,nu_theta_41,nu_theta_42,nu_theta_43,nu_theta_44,nu_theta_45,nu_theta_46,nu_theta_47,nu_theta_48,nu_theta_49,nu_theta_50,nu_theta_51,nu_theta_52,nu_theta_53,nu_theta_54,nu_theta_55,nu_theta_56,nu_theta_57,nu_theta_58,nu_theta_59,nu_theta_60,nu_theta_61,nu_theta_62,nu_theta_63,nu_theta_64,nu_theta_65,nu_theta_66,nu_theta_67,nu_theta_68,nu_theta_69,sigma_u_gamma,sigma_u_theta,sigma_v_gamma,sigma_v_theta
6.223834,0.044552483,-0.064189132,0.0809289,-0.21751624,0.14615023,3.9743591,-0.28516011,-0.23512462,2.1514704,-2.3508266,-0.1904975,-0.020209093,0.41811228,-0.1198149,-0.3379274,-0.26095165,-0.1832994,-0.20468765,-0.082932286,-0.044745415,-0.0018404565,0.12048061,0.076123788,0.24073329,0.020268698,-0.017422862,-0.2285611,-0.080803387,-0.21876197,0.040921082,0.19935542,0.10476555,0.1378661,0.14843177,-0.15488916,-0.47278009,-0.094790646,-0.13588265,-0.066004013,-0.092242658,-0.044412684,0.23004809,0.18634726,0.41357367,0.41358776,0.18726922,-0.063346831,-0.4269092,-0.069690822,-0.042752345,-0.077653448,-0.070844084,-0.017958676,0.17934922,0.34397013,0.40868892,0.41049233,0.37257855,0.14275633,0.016487573,-0.14738638,-0.13967524,-0.059909376,0.0067820545,-0.0072880101,0.20169215,0.2522095,0.4390207,0.3979288,0.067584128,-0.21323048,0.073366011,-0.073618523,-0.12569121,0.084897135,-0.0084959576,0.10268025,0.16639994,0.12546522,0.16028074,0.090298067,-0.13549317,-0.14278822,-0.17055448,-0.11695475,0.0051562912,0.05617582,-0.061772835,-0.32071036,-0.40170714,-0.20164903,0.42401825,0.62937159,-0.10775729,0.43165147,0.11516077,0.011949267,-0.83198037,-0.21228322,-0.076917057,-0.048207834,-0.066227329,0.1215533,-0.32707331,0.062148057,-1.0788318,0.17341405,-0.25156395,0.16497368,0.43040787,-0.078442103,0.18130372,0.32642651,0.26408912,-0.13694186,0.19532186,0.44889559,0.58056529,0.12005683,-0.13962751,-0.10628429,-0.31769927,0.91205451,0.30612338,-0.033348704,0.45324473,-0.67417851,0.048986529,-0.10471103,0.033911439,-0.34201398,0.041183643,0.10273352,-0.6513476,0.63536534,0.19822832,-0.67511003,0.24183803,-0.28413294,-0.83557463,0.33984753,-0.15446551,0.27951013,0.031848046,-0.22323193,0.012475838,-0.22029526,-0.52368562,-0.071214827,0.17368225,-0.0052031867,0.63211087,0.23000604,0.20418535,0.40588203,0.31781398,0.043149048,-0.1527094,-0.41077897,-0.15078081,0.2897201,0.12705972,0.3862076,0.19170809,0.48104321
6.2147179,0.026098536,-0.071781046,0.10052408,-0.22162172,0.14391898,3.9446059,-0.28893968,-0.21509717,1.4543054,-1.6328344,-0.17692203,-0.077273875,0.43651787,-0.17122571,-0.35544624,-0.24724783,-0.16547611,-0.27586103,-0.037574144,-0.024320494,-0.029954135,0.15265176,0.11589441,0.15584129,-0.024816051,-0.040643199,-0.23373016,-0.018168334,-0.15901016,0.041209677,0.19639425,0.11068332,0.16527196,0.19578327,-0.18958565,-0.46348366,-0.032872559,-0.054237675,-0.10788447,-0.080906047,0.0095307667,0.18263196,0.13232448,0.35934702,0.4439818,0.20312892,-0.034461185,-0.36723993,-0.1488381,-0.056930195,-0.10275079,0.015351767,-0.020730768,0.17417528,0.35952265,0.38023517,0.40657988,0.31864106,0.11229717,0.046738927,-0.1400548,-0.057003918,-0.067051029,0.038261482,0.052726204,0.20821308,0.30310735,0.40790978,0.37036434,0.10741118,-0.28512132,0.02805705,-0.060804083,-0.11050623,0.028496295,0.0021809477,0.11736412,0.192053,0.11482514,0.17000764,0.10614871,-0.095150535,-0.14553503,-0.13478503,-0.15529791,-0.054593685,0.043783404,0.041520018,-0.31251247,-0.36724265,-0.28323857,0.29046116,0.69578837,0.14698646,0.55781924,0.39248031,0.58551729,-1.1093716,-0.052439211,-0.49801287,0.37147319,0.13010072,0.16732575,-0.34563253,0.35925688,-1.9737014,0.037966241,-0.10543249,-0.22653388,0.57530725,0.33657716,0.35328327,0.45616019,0.065977288,-0.078655886,0.30923598,0.22738155,0.40908807,0.17828665,0.16688516,0.1919492,-0.38729799,0.21122705,0.73100941,-0.016468888,0.49593344,-0.23759094,-0.13381426,0.38549988,-0.068854227,-0.58642672,0.019052596,-0.29069951,-0.49255088,0.45772893,0.0024995067,-0.35656494,0.22213629,-0.15962992,-0.80820834,0.15795823,0.10747012,0.38442599,-0.10173751,-0.15471181,-0.032044533,0.062532018,-0.30973387,-0.30410494,0.55535948,-0.28486988,0.74895585,0.36131556,-0.011185496,0.62474743,0.328243,0.080461244,0.0051881156,-0.48291627,-0.12222889,0.056222801,0.12637709,0.39322904,0.18818852,0.41652023
6.2085427,0.029131721,-0.065069353,0.080130838,-0.20807242,0.14035537,4.0226576,-0.25584652,-0.14299832,2.8412561,-2.9748386,-0.16473644,-0.058896655,0.48611483,-0.05549433,-0.33014286,-0.27462512,-0.22677091,-0.21918983,-0.13335153,-0.055026826,-0.08308188,0.15240815,0.086660384,0.22972618,0.020537427,-0.069994134,-0.19889612,-0.072369464,-0.21421604,0.069015252,0.25814224,0.12010824,0.20557204,0.13155393,-0.1736775,-0.47120195,-0.047690793,-0.050411207,-0.10406174,-0.0509905,-0.026730572,0.17584456,0.18056125,0.33217641,0.34726793,0.1891877,-0.10926899,-0.43722557,0.022217775,0.0019438283,-0.0084723696,0.059884924,0.020348376,0.13093798,0.35378971,0.46203492,0.42734149,0.30693203,0.091272686,0.010561122,-0.17120832,-0.053089717,0.10785563,0.022865027,-0.035605618,0.18541755,0.31097002,0.35655248,0.4423403,0.090045556,-0.090687107,-0.093184299,-0.067593698,-0.089381871,0.15758072,-0.052238153,0.23213211,0.15391264,0.11916647,0.17786929,0.12498046,-0.081866263,-0.12164944,-0.2141505,-0.096852466,0.00046471135,0.010410796,-0.11153472,-0.33377105,-0.40303358,-0.26938061,0.30303899,0.26621818,0.22382326,0.58969346,0.35820278,0.95854921,-0.0069471642,-0.90823511,-0.37101929,0.38680454,0.15403165,0.30321107,-0.45160807,0.19552827,-1.1512022,-0.021602174,-0.47075073,-0.053392581,0.26426255,-0.20876121,0.19014092,0.13919482,0.23254263,0.19391698,0.56956889,0.39286649,0.16052321,0.073038876,0.048500788,-0.62908949,-1.4682305,0.42793053,0.78029442,0.15429013,0.078442851,-0.34806535,0.15658505,-0.10039765,0.020167952,-0.63898723,0.050868156,-0.087061281,-0.54017956,0.50176714,0.058404821,-0.47456955,0.532322,-0.29859363,-0.99091823,0.22813716,-0.53580181,0.52933943,0.18059003,-0.33842388,0.087407023,0.61432764,0.056981369,-0.97194753,0.69763023,-0.66671534,0.676182,-0.015257763,-0.16770597,0.39466747,-0.062038157,0.35070013,0.038329527,-0.4374507,-0.14143787,-0.055102316,0.12804939,0.36206337,0.19872648,0.52132064
6.2078228,0.023172259,-0.06529722,0.1009897,-0.21225741,0.14177039,3.9652058,-0.19158161,-0.088914185,2.803907,-2.9141454,-0.17828514,-0.068201435,0.46613633,-0.096774501,-0.3533103,-0.29208114,-0.20087385,-0.23842949,-0.1406679,0.023721758,-0.076885724,0.17997557,0.077191055,0.2206879,0.047675607,-0.088895774,-0.17837018,-0.066755418,-0.21610236,0.043571234,0.24882968,0.11924758,0.17873654,0.13689365,-0.18482195,-0.43019106,-0.029104827,-0.062328202,-0.076014233,-0.021515588,-0.030867696,0.22588506,0.18326351,0.36212786,0.36907701,0.1670268,-0.059430603,-0.42793384,-0.030331604,-0.054194189,-0.026979536,0.04701644,0.050719741,0.15057502,0.37722508,0.46653151,0.39979702,0.36630155,-0.0060028529,0.0034748608,-0.12084671,-0.090776243,0.076355337,0.057569588,-0.0097600612,0.19445068,0.33259925,0.34057349,0.41307152,0.03847518,-0.12056884,-0.023271582,-0.03593337,-0.065664619,0.1541078,-0.063787549,0.22672387,0.15820114,0.13398479,0.16369906,0.14069375,-0.068315103,-0.13843253,-0.2161784,-0.10944003,0.03712903,0.00015462067,-0.064418661,-0.26763407,-0.37976571,-0.2196818,0.57285163,0.23102961,0.34168956,0.60512899,0.48937331,1.1133837,-0.13145627,-0.81884926,-0.15704793,0.094185065,0.23255163,0.30365267,-0.36120252,0.21435868,-1.2790535,0.020637288,-0.34121777,-0.27614164,0.12336857,-0.081580022,0.32760412,0.058037388,0.35860721,0.097357053,0.28341056,0.32837826,0.19233148,0.10551815,0.24833532,-0.40309179,-1.5692392,0.69511051,0.67531586,0.15995282,0.25168808,-0.070741122,0.020940634,-0.13602829,0.37061484,-0.56041346,0.043841575,0.13567691,-0.61840047,0.65346352,-0.41920063,-0.40377988,0.651662,-0.32551015,-0.95289536,0.36107181,-0.39413802,0.48960167,0.14252444,-0.015864127,-0.14727704,0.64263933,0.18131898,-1.1093935,0.58802004,-0.71871203,0.52241939,0.082922441,-0.1875866,0.44118951,-0.13462313,0.10572997,0.0057274821,-0.44312572,-0.14453844,0.0087133626,0.12836249,0.3632752,0.20543509,0.50666808
6.2090496,0.026580186,-0.065426954,0.10605321,-0.20784786,0.12860725,4.0235405,-0.15865854,-0.10665214,2.2854898,-2.4515267,-0.19401239,-0.06249043,0.46386348,-0.050164828,-0.37171356,-0.26395887,-0.1682405,-0.23632582,-0.11176384,-0.059002907,-0.056201412,0.19152345,0.093717275,0.2140137,0.043781822,-0.038714434,-0.23877841,-0.10308389,-0.23276606,0.080501852,0.19590895,0.10964613,0.23358702,0.13286789,-0.25225376,-0.48797214,0.021941461,-0.099673818,-0.02236667,-0.070477432,-0.016372171,0.21009852,0.17774754,0.36283685,0.39466994,0.1918528,-0.023776501,-0.48786304,-0.079306676,-0.010732622,0.0048309812,0.05370354,0.042176048,0.14604756,0.35320379,0.40264601,0.40102333,0.4029516,0.089071976,-0.053472556,-0.097761157,-0.031528973,0.0021715408,0.031574159,0.0053316995,0.19624457,0.34745076,0.37021478,0.4319006,0.083587343,-0.14743512,-0.026403993,-0.043915469,-0.03233223,0.11666407,-0.038367727,0.1900405,0.19215123,0.15127896,0.12078321,0.13153501,-0.038701614,-0.10066002,-0.14865653,-0.010744806,0.016006432,0.001682385,-0.015856667,-0.25279111,-0.40906902,-0.15196559,0.70218691,0.59029076,-0.090770962,0.25416425,0.49999223,0.51852264,0.055704136,-0.41546449,-0.39919171,0.20524719,0.20067773,0.10558933,-0.30010516,0.18694548,-1.7503879,0.21414403,-0.4489595,-0.1495964,0.071543862,-0.21313016,0.067690059,0.10526536,0.29913038,0.12975323,0.93076231,0.27775221,0.17575403,0.043713743,-0.019290959,-0.20018349,-1.0855036,0.59366497,0.36751668,0.14969558,0.3106749,0.35884774,-0.11194396,0.00068112539,0.16819464,-0.43189296,0.026676914,-0.31111754,-0.51349358,0.7995504,-0.039997291,-0.64516646,0.50809781,-0.1707386,-1.1100962,0.28141679,-0.23145569,0.2464044,0.04503489,-0.42157952,-0.33495109,0.68098481,0.54705718,-0.41395707,0.71413881,-0.34842714,0.74729809,0.17748201,-0.19413224,0.49082884,0.075956669,0.40488336,0.093259436,-0.45999821,-0.059504312,0.04175457,0.12691078,0.3638268,0.21117483,0.43462803
6.2060678,0.01669805,-0.053795421,0.094965616,-0.21380056,0.14322701,4.0297455,-0.25744955,-0.22414092,1.517111,-1.7181429,-0.15816592,-0.12617466,0.48682127,-0.066768946,-0.28370334,-0.17029541,-0.068589903,-0.1913967,-0.067043981,-0.037251256,-0.10612776,0.13433868,0.063116704,0.24154149,0.06085864,-0.14522639,-0.18102177,-0.054981828,-0.1922255,-0.026501063,0.1642623,0.10058307,0.13970562,0.13633495,-0.14309564,-0.39023379,-0.0016056158,-0.041579934,-0.049942845,-0.073854255,0.038295123,0.25376995,0.23374818,0.38718651,0.38697086,0.26826307,-0.062781636,-0.54177352,-0.0067474174,0.029362934,-0.028961166,0.081235772,0.060499495,0.16391187,0.32954706,0.4272916,0.44235222,0.3756992,0.087828817,-0.092944939,-0.11016338,-0.024477449,-0.041455056,0.026428623,-0.010480909,0.22392891,0.33680987,0.40177011,0.45773971,0.10580563,-0.25041147,-0.024386418,-0.067851195,-0.1399248,0.10404017,-0.073420484,0.14778696,0.18621838,0.11659488,0.18817638,0.08376498,-0.016885153,-0.13516523,-0.14017179,-0.035456685,-0.027767892,-0.0082451548,-0.017854261,-0.37373673,-0.36546699,-0.14012588,0.69517293,0.51890131,0.21860924,0.097368542,0.39205703,0.52653714,0.05542664,-0.42898546,-0.037287477,0.23449152,0.26517072,0.15721977,-0.32206733,0.22100698,-1.1182602,0.22746144,-0.18114226,-0.35033842,0.18707657,-0.50348681,-0.031602745,-0.74995049,0.44779815,-0.14554058,0.2185988,-0.27430663,-0.03941966,-0.070661418,0.37427284,-0.0056157573,-1.1350286,0.0035910786,0.25854495,0.063657535,0.36202785,0.47681586,-0.078198137,0.18672389,0.22615108,-0.6486207,-0.14941094,-0.10552094,-0.59736228,0.27390509,-0.35054007,-0.052389904,0.18057733,-0.21820964,-0.80764043,0.26236306,-0.26318904,0.3770793,0.024309478,0.10210855,-0.045529827,0.83684558,0.86796485,-0.90624993,0.77680498,-0.26868165,0.51079362,0.65448551,-0.35062914,0.46617082,-0.1302688,1.0626673,0.28738196,-0.49261777,-0.2116676,-0.014526515,0.12836315,0.37186466,0.21441545,0.49950337
6.2022327,0.014595102,-0.057589288,0.078620471,-0.22000837,0.14493529,4.0704776,-0.2934085,-0.24059318,2.1363156,-2.3093772,-0.16948259,-0.12128761,0.4938657,-0.02732558,-0.28973744,-0.18918642,-0.084523872,-0.17477712,-0.057981458,-0.066360541,-0.081738254,0.13541798,0.073311831,0.24022063,0.079021015,-0.10552412,-0.22429954,-0.034312821,-0.17257794,-0.0019720822,0.17806623,0.11483696,0.14465246,0.1007302,-0.14479241,-0.4355204,-0.0085267573,-0.06783113,-0.020281852,-0.073629483,0.030356823,0.25537023,0.22869488,0.37429085,0.38808316,0.26527013,-0.040440656,-0.48750583,-0.02219786,-0.0070758749,0.0046051817,0.076500802,0.057256413,0.14444706,0.31529015,0.43246329,0.44927098,0.36761929,0.088910072,-0.10501262,-0.12799019,-0.033896991,-0.061070709,-0.0039726361,-0.028083918,0.21670003,0.36473943,0.3904765,0.41724232,0.091030853,-0.25469733,-0.023726571,-0.081023698,-0.12062459,0.10567124,-0.055782479,0.16193941,0.17604852,0.15410163,0.20669316,0.08351056,0.0574757,-0.11739514,-0.14657233,-0.025002697,-0.017839629,0.020474273,-0.0014250588,-0.40373883,-0.36098655,-0.15343557,0.63915034,0.50465423,0.27978847,0.081317491,0.43765462,0.52101901,-0.021774804,-0.06035972,0.0085992196,-0.030175291,0.30406271,0.11508223,-0.35869658,0.28907093,-1.0989829,0.096655456,-0.066600454,-0.67971937,0.26165899,-0.56128455,0.099001917,-0.61683457,0.47839715,-0.071379333,-0.078966517,-0.33861342,0.056375714,-0.10086012,0.40751687,-0.19116227,-1.3107703,0.20382359,0.39120589,0.024611729,0.34317458,0.26592011,-0.0076108452,0.35818935,0.17195235,-0.57980876,-0.14089272,0.023704981,-0.59375685,0.46742807,-0.27340683,0.1350524,0.16663911,-0.29313111,-0.83425291,0.20658897,-0.19508169,0.40465447,-0.11751068,0.1348129,-0.14504901,0.79964047,0.99201101,-0.97310976,0.72974298,-0.37226134,0.50197823,0.79773799,-0.31104461,0.52753502,-0.037927348,0.96850898,0.39769489,-0.41596792,-0.13215081,0.06325428,0.12956004,0.37865838,0.21667238,0.50832383
6.2219244,0.032035562,-0.070708464,0.098517366,-0.2209523,0.16123296,3.9286024,-0.3024476,-0.32069181,2.3694765,-2.529627,-0.15848354,1.9935637e-05,0.4809282,-0.2017632,-0.34729973,-0.29513516,-0.13417978,-0.26100621,-0.13498498,-0.087804557,-0.063432069,0.068778208,0.02561141,0.14859394,-0.057737859,-0.14331495,-0.23137749,-0.039896506,-0.11383533,0.015120234,0.15994292,0.083202883,0.11792469,0.16584783,-0.19561721,-0.48395297,-0.033821094,-0.011112114,-0.071897092,-0.020103287,-0.050453236,0.17467298,0.15426952,0.30558712,0.32154705,0.15442101,-0.082388753,-0.43414239,-0.09359599,-0.054859332,-0.11349788,0.0018658703,0.012126845,0.17641935,0.39109788,0.44118046,0.36426172,0.3301355,0.16345563,-0.039776374,-0.1847539,-0.10413445,0.014809429,0.047165089,0.016702455,0.16333847,0.28270075,0.35148351,0.40608375,0.1248044,-0.033982347,-0.15162719,-0.12185175,-0.20700156,0.031900053,-0.11005684,0.19811047,0.16836972,0.14598101,0.22030278,0.12785727,-0.19624502,-0.12415267,-0.17646467,-0.15329083,0.0074774209,0.042587529,0.00055571261,-0.25529631,-0.310145,-0.23979724,0.29904449,-0.23273808,-0.12408722,0.94543087,0.093338223,-0.054765182,-0.86959902,-0.37979807,-0.13381583,-0.92882859,0.23022174,-0.30755588,-0.21745858,0.019236231,-0.7454344,-0.034951582,-0.28851471,0.25686549,0.075047379,0.18940237,-0.00076414616,0.60947833,-0.40781624,0.16256381,0.14436484,0.27610264,0.84591008,0.21047829,-0.111949,0.33441017,-0.87062457,0.74456025,0.61219117,0.14232932,0.6188377,0.12693724,0.18750521,0.092251882,-0.10114175,-0.11941365,0.037702873,-0.31675719,-0.3298354,0.32846183,0.38834952,0.16144969,0.44805552,0.31447739,-0.3713737,0.30986224,-0.37156494,0.30733989,0.58652154,0.15584404,-0.17460856,-0.86244717,-1.046639,1.0865406,0.045181393,0.48019049,0.49747752,-0.21981545,-0.0059654429,0.272845,0.65427402,0.39247044,-0.29562147,-0.16267507,-0.23941765,-0.027982156,0.12200631,0.38835258,0.19914336,0.48651243
6.2249365,0.027429884,-0.072992509,0.10176969,-0.21886519,0.16361766,3.9386183,-0.29023386,-0.29952138,2.742453,-2.9385957,-0.14526608,0.00068259081,0.50096119,-0.15180126,-0.35297825,-0.26677349,-0.18207044,-0.25943463,-0.13481408,-0.098898618,-0.087074727,0.1195691,0.063517499,0.18082833,-0.064226355,-0.10248179,-0.23031391,-0.011995463,-0.14258748,0.012322915,0.17419821,0.11136269,0.11657672,0.14592012,-0.23082643,-0.48884072,-0.030209767,-0.018494067,-0.078396115,-0.028046892,-0.071732987,0.19799112,0.23177717,0.30262306,0.37486536,0.14464999,-0.06393999,-0.52107191,-0.078405885,-0.052378479,-0.14721798,-0.0016509071,0.007157345,0.16932497,0.37178343,0.44458119,0.36373984,0.34188681,0.15184357,-0.019305914,-0.19636863,-0.137152,-0.026041315,0.017352876,0.0070276449,0.19121377,0.28566237,0.32654437,0.42243631,0.13788594,-0.10707959,-0.075547822,-0.12944679,-0.15060088,0.045116979,-0.076535033,0.16599058,0.18505037,0.13242913,0.25259706,0.11798854,-0.069475427,-0.12450994,-0.18159412,-0.077995035,0.022428131,0.048634995,-0.028765756,-0.34821762,-0.34908434,-0.16726218,0.50703749,-0.37462617,0.17939194,0.89815528,0.28187109,-0.09692692,-0.8752288,-0.5668061,-0.37796382,-0.86966978,0.30168986,-0.42383149,-0.28553867,-0.0031026491,-1.0810869,0.063570773,-0.11179188,0.10291305,0.33074996,0.12368934,-0.11811347,0.23689613,-0.17791373,0.18600403,0.45501608,0.58717002,0.57116838,0.19282161,-0.19978847,0.10779181,-1.1272724,0.61324986,0.77861598,0.087900496,0.55703743,0.040649957,0.16175312,0.27435901,-0.14466643,0.051375062,0.01544572,-0.30678776,-0.36504747,0.41451981,0.05819593,0.70974814,0.24296605,0.28670611,-0.49969906,0.27442339,-0.17960903,0.43222377,0.56876358,-0.0059218212,0.069449024,-0.81775153,-0.82397912,0.87075928,-0.04423701,0.51912803,0.49287926,-0.0064415046,-0.042945785,0.34391976,0.88034063,0.54875091,-0.10521374,-0.29977026,-0.25845054,-0.182211,0.12627755,0.40064616,0.21967583,0.42577613
6.2141925,0.032944926,-0.069132588,0.091613077,-0.21200397,0.16637611,3.9677725,-0.46902342,-0.44015429,3.1529387,-3.3128275,-0.20021,-0.026509017,0.48524888,-0.093505766,-0.35927923,-0.26793256,-0.15677374,-0.15202435,-0.25120268,0.05320123,0.017325634,0.11175182,0.075979709,0.16879815,-0.021584099,-0.16581001,-0.16345947,-0.097589758,-0.21600678,0.027414383,0.18008754,0.016317544,0.17034851,0.056915636,-0.19454037,-0.44217918,-0.037782301,-0.056935386,-0.062208963,-0.0079846089,0.019183869,0.2168841,0.22449816,0.35368343,0.395928,0.15311045,-0.11901253,-0.46869361,-0.046418646,-0.048019354,-0.082332219,-0.044572445,0.018164093,0.22403752,0.31835115,0.42549766,0.41621677,0.4029238,0.16012905,-0.00051782507,-0.1553253,-0.027979006,-0.015806239,0.063483623,-0.017854335,0.19733693,0.30276319,0.36341802,0.42305733,0.11127792,-0.16258568,-0.057626874,-0.098769137,-0.13688688,0.10421712,-0.057002313,0.18369983,0.098186916,0.15431425,0.18431087,0.18117564,-0.1462437,-0.059619917,-0.14852695,-0.12702892,0.022404493,0.042725034,-0.014215934,-0.36666565,-0.33968427,-0.17984264,0.96438027,-0.44312875,0.0065097682,0.30078692,0.039544773,0.14703762,-0.50873083,-0.16931824,0.1008746,-0.61065781,0.10996573,-0.45009502,-0.29108714,0.21195923,-0.39057536,0.080950693,-0.23191778,-0.029490423,0.21344522,0.073485623,0.18129294,0.20546244,-0.16548276,0.084599927,-0.32121439,0.43776128,0.59030367,0.012116878,-0.2709881,-0.27823656,-0.88881108,0.35410054,0.75064586,0.28780923,0.26279258,-0.25501413,0.1501752,0.27974944,-0.13149393,-0.34230119,0.13166205,0.020035677,-0.42909525,0.2311753,0.0867737,0.42938977,0.045317137,-0.20885547,-0.62768775,-0.024183273,-0.02404114,0.43396948,0.47370514,-0.42290315,-0.18206117,-0.82137456,-0.53893562,0.091641703,-0.1260449,0.27777752,0.68828465,-0.045812662,-0.015217514,0.41274215,0.11143918,0.14275959,-0.026995541,-0.35358424,-0.33723268,-0.081328355,0.12360976,0.39915146,0.20244278,0.38708934
6.2095838,0.040510875,-0.068730709,0.080226538,-0.20291948,0.15939334,4.0168353,-0.084961667,-0.13930386,3.1212247,-3.3009906,-0.14753864,0.020551447,0.48288793,-0.087173767,-0.30504342,-0.30243891,-0.059097914,-0.23686126,-0.025622862,-0.062152868,-0.067801986,0.15280888,0.11395988,0.18909631,0.030827924,-0.039332377,-0.22746526,0.0085989991,-0.075963122,-0.029311265,0.14358889,0.13117869,0.11498058,0.1989663,-0.24142588,-0.4877206,-0.0072253784,-0.073537376,-0.040939599,-0.0040282261,-0.029723266,0.17589242,0.17629213,0.34518633,0.35891981,0.21914732,-0.03126719,-0.53549072,-0.023920357,-0.016687955,0.014470392,0.064812246,0.023012711,0.099679888,0.359426,0.42344543,0.41843273,0.30701293,0.12803341,0.0045073869,-0.16339115,-0.12800148,-0.0046491795,0.028370364,-0.0045757886,0.20356563,0.29976899,0.36880799,0.39768999,0.090642193,-0.1068992,0.014467607,-0.091275336,-0.10128601,0.12417736,-0.034378766,0.13614864,0.15888736,0.081863974,0.17085108,0.045772572,-0.12490677,-0.21640094,-0.24570082,-0.068269448,-0.050593914,0.027346904,-0.019072027,-0.29397648,-0.39715189,-0.12064671,0.32355433,0.19178335,-0.22779306,0.75519563,0.18920785,-0.047086649,-0.57219439,-0.037427457,-0.96113142,-0.64067182,0.36287019,-0.12173167,-0.32886971,0.04116178,-1.0975554,0.033630307,-0.25212227,-0.36093967,0.15266518,0.052499382,-0.014603818,0.19306481,-0.12950325,0.10362781,-0.37281468,0.33439525,0.30467479,0.26430292,0.31384689,0.30008722,-1.2012761,0.051937242,0.064637727,0.10461512,0.5723342,-0.16779223,0.40649154,0.71132132,-0.18579825,-0.2673212,-0.088404095,0.29934191,-0.65913934,0.11861051,-0.31083202,-0.57327264,0.22540017,0.031974829,-0.53661732,0.11689051,-0.46462605,0.3791375,0.11269558,0.8566009,0.11584755,-0.41301498,0.42705929,0.45245592,0.29033538,-0.00086748883,0.48860259,0.50990364,-0.48898546,0.31665134,0.53553783,0.39080081,0.10509167,-0.28707777,-0.32108576,-0.13149717,0.12503297,0.38621589,0.17506877,0.36858862
