beta_gamma_0,beta_gamma_1,beta_gamma_2,beta_gamma_3,beta_gamma_4,beta_gamma_5,beta_theta_0,beta_theta_1,beta_theta_2,beta_theta_3,beta_theta_4,beta_theta_5,beta_theta_6,beta_theta_7,nu_gamma_0,nu_gamma_1,nu_gamma_2,nu_gamma_3,nu_gamma_4,nu_gamma_5,nu_gamma_6,nu_gamma_7,nu_gamma_8,nu_gamma_9,nu_gamma_10,nu_gamma_11,nu_gamma_12,nu_gamma_13,nu_gamma_14,nu_gamma_15,nu_gamma_16,nu_gamma_17,nu_gamma_18,nu_gamma_19,nu_gamma_20,nu_gamma_21,nu_gamma_22,nu_gamma_23,nu_gamma_24,nu_gamma_25,nu_gamma_26,nu_gamma_27,nu_gamma_28,nu_gamma_29,nu_gamma_30,nu_gamma_31,nu_gamma_32,nu_gamma_33,nu_gamma_34,nu_gamma_35,nu_gamma_36,nu_gamma_37,nu_gamma_38,nu_gamma_39,nu_gamma_40,nu_gamma_41,nu_gamma_42,nu_gamma_43,nu_gamma_44,nu_gamma_45,nu_gamma_46,nu_gamma_47,nu_gamma_48,nu_gamma_49,nu_gamma_50,nu_gamma_51,nu_gamma_52,nu_gamma_53,nu_gamma_54,nu_gamma_55,nu_gamma_56,nu_gamma_57,nu_gamma_58,nu_gamma_59,nu_gamma_60,nu_gamma_61,nu_gamma_62,nu_gamma_63,nu_gamma_64,nu_gamma_65,nu_gamma_66,nu_gamma_67,nu_gamma_68,nu_gamma_69,nu_gamma_70,nu_gamma_71,nu_gamma_72,nu_gamma_73,nu_gamma_74,nu_gamma_75,nu_gamma_76,nu_gamma_77,nu_theta_0,nu_theta_1,nu_theta_2,nu_theta_3,nu_theta_4,nu_theta_5,nu_theta_6,nu_theta_7,nu_theta_8,nu_theta_9,nu_theta_10,nu_theta_11,nu_theta_12,nu_theta_13,nu_theta_14,nu_theta_15,nu_theta_16,nu_theta_17,nu_theta_18,nu_theta_19,nu_theta_20,nu_theta_21,nu_theta_22,nu_theta_23,nu_theta_24,nu_theta_25,nu_theta_26,nu_theta_27,nu_theta_28,nu_theta_29,nu_theta_30,nu_theta_31,nu_theta_32,nu_theta_33,nu_theta_34,nu_theta_35,nu_theta_36,nu_theta_37,nu_theta_38,nu_theta_39,nu_theta_40,nu_theta_41,nu_theta_42,nu_theta_43,nu_theta_44,nu_theta_45,nu_theta_46,nu_theta_47,nu_theta_48,nu_theta_49,nu_theta_50,nu_theta_51,nu_theta_52,nu_theta_53,nu_theta_54,nu_theta_55,nu_theta_56,nu_theta_57,nu_theta_58,nu_theta_59,nu_theta_60,nu_theta_61,nu_theta_62,nu_theta_63,nu_theta_64,nu_theta_65,nu_theta_66,nu_theta_67,nu_theta_68,nu_theta_69,sigma_u_gamma,sigma_u_theta,sigma_v_gamma,sigma_v_theta
6.2103484,0.0097410015,-0.079503431,0.082432619,-0.22867713,0.14675528,4.2387747,-0.72489413,-0.51529533,0.65247753,-0.83255549,-0.13686379,-0.084109636,0.4767403,-0.036428508,-0.34994214,-0.2636333,-0.089953226,-0.14604599,-0.080978381,-0.048011709,-0.047391717,0.13688896,0.10040583,0.23996084,0.072219332,-0.057409211,-0.16568869,-0.049220676,-0.17790639,0.0565432,0.20939764,0.07002053,0.17139348,0.20145437,-0.11916453,-0.42681724,0.025516089,-0.057501195,0.0032929796,0.046078101,-0.028869663,0.2416013,0.19733638,0.29767268,0.49379397,0.24184551,-0.052077317,-0.58596744,-0.011154849,-0.064861008,-0.058949593,0.012150186,0.034853556,0.1716448,0.36809554,0.47666841,0.38115817,0.31651541,0.12207741,0.024522261,-0.1644042,-0.10700708,-0.028818757,0.055003066,-0.0063168257,0.16172873,0.27197866,0.38098774,0.39347838,0.11264408,-0.13055037,-0.12595332,-0.11275068,-0.10711497,0.10738648,-0.10327816,0.1177016,0.11945481,0.15720351,0.16793578,0.10638868,-0.16597711,-0.1895854,-0.2230412,-0.20962064,-0.0090300189,0.046913172,-0.040866678,-0.41158717,-0.43502193,-0.29864194,0.46254664,-0.17778636,-0.15103721,0.47352115,0.40678518,-0.44702507,-0.58120806,-0.27951973,0.37484322,-0.24868744,0.29925905,-0.50566431,-0.59572745,-0.23898097,-0.93142118,-0.39816483,-0.048441851,0.10088904,-0.039284893,-0.43001027,-0.17909273,0.044151755,-0.26161154,-0.47106905,0.32305297,0.36893879,0.11100675,-0.55637888,0.059941143,-0.23441511,-0.80314025,0.64856155,-0.28800167,-0.38567913,-0.098444335,0.35732081,-0.13318299,0.094244325,-0.32702947,-0.10437701,-0.29498368,0.084821522,-0.23703487,0.55660306,0.22002551,0.84318689,0.25369975,-0.34723405,-0.93931543,0.28180938,-0.41420523,-0.012639752,-0.14864158,-0.37552057,-0.46222005,-0.34766215,-0.57427274,-0.42504094,0.13750275,-0.25964543,0.32070264,-0.14853917,-0.26461243,0.2153158,0.39663339,0.55740883,-0.18767474,-0.82561361,-0.58387605,0.061821153,0.12765173,0.40041409,0.23207928,0.41007241
6.1914099,0.019781512,-0.062816261,0.075862825,-0.21121646,0.14061255,4.1192111,-0.60588334,-0.50010702,3.1398723,-3.3414186,-0.19144199,-0.064099209,0.51416568,-0.058002569,-0.3085335,-0.10368812,-0.019460394,-0.12754185,-0.066076444,0.069604211,-0.003216172,0.12613282,0.10850236,0.24035173,0.069292789,-0.055675591,-0.18837921,-0.028120151,-0.054532292,-0.0028489678,0.20996297,0.17228514,0.21083312,0.16850235,-0.17558543,-0.40364737,0.015610364,-0.04490991,-0.071348465,-0.072547114,0.042881473,0.20065981,0.23933359,0.43083247,0.3492449,0.23003026,-0.026486923,-0.37969583,-0.040653052,0.017195655,0.0062802396,0.0471789,0.10328901,0.15138052,0.31899995,0.4802881,0.42635055,0.35080126,0.19333962,-0.054816175,-0.16095848,-0.042086935,0.01253834,-0.00056391257,0.050575156,0.26449601,0.3059187,0.38016905,0.40097363,0.076412396,-0.16228323,0.010293423,-0.10444513,-0.1411298,0.087724846,-0.037210619,0.15939166,0.15257045,0.11931474,0.19847702,0.089309002,-0.10385461,-0.16868305,-0.20428117,-0.084893319,-0.042645025,-0.047791807,0.00227528,-0.38893617,-0.41331889,-0.19007191,0.40959078,0.3688688,0.43796678,0.69549554,0.45231536,0.039797712,-0.11903829,-0.52759659,0.46811268,-0.13904363,-0.21601344,-0.45786596,-0.62358075,0.03061878,-0.72232149,-0.34987572,-0.33361564,0.014133752,0.1110184,-0.42831295,-0.11146341,0.16545521,-0.04271124,-0.23908371,-0.0067576313,0.040747141,0.026152873,-0.14838066,-0.46427417,0.017624316,-1.16696,0.074478013,0.87080111,-0.1969462,0.18251318,-0.38454702,-0.42792629,0.054804577,-0.2014373,-0.15908456,-0.040844114,0.73311592,-0.18651159,0.84931552,-0.30661891,0.29669916,0.13133846,-0.29370953,-0.91618614,0.26699615,-0.49790617,0.19301879,-0.13102266,-0.046693802,-0.58830076,0.10745608,0.12243644,-0.76963828,-0.0027193485,0.33656401,0.17301108,0.15957814,-0.49974655,0.19496238,-0.49876412,0.52262158,-0.091820663,-0.66870291,-0.39486512,-0.15690636,0.12597586,0.36204804,0.20081177,0.39351132
6.1853549,0.038354679,-0.05813419,0.083869334,-0.21392543,0.14989229,4.1245633,-0.28089714,-0.22950882,1.7500253,-1.947982,-0.087812554,0.026041266,0.52905197,-0.034985274,-0.28730217,-0.33552722,-0.17085639,-0.20077109,-0.07859746,-0.011551959,0.014063179,0.2303423,0.13587718,0.23320467,0.038827449,-0.088369147,-0.16066073,-0.072375145,-0.20176038,0.09160989,0.20137044,0.088258561,0.18262259,0.18051624,-0.22191758,-0.39570048,-0.001925228,-0.073331883,-0.0058404103,0.052041372,-0.03316703,0.22846534,0.19372639,0.31829613,0.45476708,0.2314425,-0.043856562,-0.50656323,0.025767831,-0.015614609,-0.050328821,0.024296643,0.019987303,0.17822301,0.39127292,0.42708528,0.44303959,0.36201401,0.16571887,0.067031677,-0.090738993,-0.061091218,0.0081654462,0.11829148,-0.027020895,0.17169155,0.32006291,0.37750451,0.4302195,0.18881126,-0.1551523,-0.037933036,-0.0092540439,-0.0099100366,0.14398593,-0.035852727,0.15853826,0.18153532,0.15480241,0.18576756,0.10781511,0.067416107,-0.084654235,-0.15815622,-0.11783201,0.044569826,0.055623481,-0.048390059,-0.27984246,-0.33081602,-0.17852637,0.3743928,-0.12039186,-0.046028218,0.26518406,-0.37407606,0.12600298,-0.32431628,0.58708408,-0.27200195,-0.51970803,0.3159718,-0.24406039,-0.41164964,0.038306279,-1.1652609,-0.25127671,-0.23556695,-0.076002345,-0.028743588,-0.1227217,-0.17681299,0.40323207,-0.49916447,-0.1645387,0.29637544,0.21719123,0.3354168,-0.43314793,0.1447671,-0.14650655,-0.8552213,0.47118958,0.11273806,-0.091783365,0.19807382,0.0082491998,0.22227874,0.27184869,0.52275786,-0.68520834,-0.031690808,-0.31969962,-0.42850703,0.14018465,0.11752074,-0.13001974,0.20019521,-0.2312989,-0.69870017,0.15056375,-0.42807868,0.045983137,0.22967697,-0.13719955,-0.026041365,0.28813016,0.035292042,0.32453718,0.41210464,-0.35631831,0.20386203,0.12697616,-0.052930646,0.4488884,0.41742905,0.48113048,0.062048691,-0.59824671,-0.59380422,-0.083327907,0.12245102,0.40147395,0.20677819,0.32437071
6.2086678,0.045547741,-0.065537475,0.082684459,-0.18937451,0.12127121,4.0021475,-0.37953501,-0.30339365,-1.3252648,1.2035865,-0.17454884,0.024018956,0.52263152,-0.14240232,-0.31520189,-0.19047812,-0.098233356,-0.19833805,-0.14278265,-0.0068287831,-0.012143624,0.11370606,0.099178241,0.20308617,0.036318033,-0.11842475,-0.27624664,-0.023097123,-0.10238346,-0.03497817,0.16389005,0.14091419,0.16668354,0.072207815,-0.20069524,-0.46031461,-0.013517917,-0.025455433,-0.095990719,-0.10346919,0.015280347,0.17323081,0.21986409,0.43115386,0.30353229,0.18330697,-0.075308298,-0.43819325,-0.068971998,-0.011126613,-0.01155268,0.015553878,0.084613746,0.13196282,0.28401274,0.44057255,0.40936739,0.35810579,0.14693006,-0.0061435456,-0.069116496,-0.0058139261,0.036019866,-0.0030187212,0.046915543,0.25044617,0.30488191,0.36381735,0.38667012,0.022851639,-0.18149411,0.10933096,-0.035167294,-0.079418414,0.14477575,0.0011550025,0.19874733,0.1483518,0.11736954,0.1003155,0.12038763,-0.056018271,-0.096741572,-0.11898764,-0.069915657,-0.10407865,-0.045611585,-0.003958031,-0.32208271,-0.33864542,-0.10978621,0.45576815,0.1680267,-0.15465816,0.46861247,0.38997394,-0.040914941,0.22939948,-0.83458166,-0.067206245,-0.32691802,-0.006527982,-0.5319927,-0.39609439,0.13717538,-0.36941092,-0.11264105,0.045498646,0.18756539,0.34418048,-0.3667526,0.051319808,0.37024804,0.054571932,0.16163123,0.015728661,0.13327911,0.18546767,0.057172303,0.034353775,0.42567398,-0.98202955,0.15966997,0.80363556,0.19204199,0.37004251,-0.12192206,-0.048069645,0.21597788,-0.22400937,-0.1778745,0.22281916,0.2604472,-0.41754907,0.13637233,-0.14041122,-0.43571264,0.35902606,0.02894367,-0.81427499,-0.18596493,-0.12876679,0.39699655,0.42084034,0.097608818,-0.7469191,-0.28462884,0.098325798,-0.12533023,-0.2646521,0.45662618,0.30242774,-0.21091971,-0.23304506,0.28789795,0.047301196,0.63858142,0.075004005,-0.58243866,-0.25442161,0.10082074,0.12955182,0.37425938,0.19179297,0.36949157
6.2097574,0.039321032,-0.066391867,0.086807666,-0.19775444,0.12392478,4.0204937,-0.36591004,-0.1830046,-0.25464219,0.15067035,-0.093119627,0.051084648,0.47619241,-0.0057101218,-0.31298906,-0.33410626,-0.24302621,-0.23725311,-0.1270265,-0.02969417,-0.084131695,0.16438637,0.13267781,0.17564704,0.08367599,-0.14097735,-0.23854925,-0.12239056,-0.1649459,-0.026587222,0.16726324,0.075508527,0.1767224,0.13968346,-0.20482897,-0.39798367,-0.073376142,-0.13365106,-0.041278187,-0.035479936,-0.038755086,0.20311029,0.13831476,0.42415766,0.38705715,0.20646594,-0.061985567,-0.51932131,0.0029209216,0.0029874823,-0.055423048,-0.02693717,0.012275193,0.11966122,0.31385079,0.39862827,0.37714102,0.27799219,0.1350107,-0.0038848942,-0.093340188,-0.032899966,0.050776067,0.067156294,0.026373159,0.21363662,0.25805429,0.3504872,0.3814442,0.065802858,-0.17135934,0.037626742,-0.047746412,0.03134991,0.23156309,-0.040996456,0.20627681,0.16038509,0.16512155,0.14005681,0.065181022,0.051543556,-0.10211791,-0.16775477,-0.12672362,-0.043196286,0.012973452,-0.18273242,-0.34019422,-0.37675399,-0.41660772,0.5428637,0.079294216,0.46593628,0.36964517,0.43224909,-0.30399434,-0.079929148,-0.58316815,0.12934404,-0.076547871,0.18795327,-0.72998848,-0.43364611,0.22809294,-0.24612727,-0.18405823,-0.054180112,0.70364908,0.27651143,-0.1255613,-0.053500343,0.38287746,-0.20818912,-0.11345217,-0.11025454,0.12947062,0.054543864,-0.17352864,0.46007161,0.013576932,-1.154661,0.11939445,0.89058781,0.14730111,0.27089894,0.059668377,-0.01619594,0.049836603,0.507389,-0.32680356,0.022102815,-0.29843583,-0.42382755,0.83918304,-0.4011374,0.30164267,0.20021491,-0.32526323,-0.87591563,0.23423626,-0.15790267,0.35031511,0.40753443,0.28206742,-0.9234264,-0.33059284,0.22996225,-0.11585159,-0.16580121,0.11071796,0.15673227,-0.0031264575,-0.17308366,0.38162942,-0.39620359,0.414493,-0.13818252,-0.66661772,-0.29329991,0.089563497,0.12162765,0.40801675,0.21512874,0.37393987
6.2043182,0.034731319,-0.06211182,0.078346477,-0.20011351,0.12512479,4.01971,-0.49352169,-0.37234974,0.094844037,-0.2482862,-0.04175078,-0.032191483,0.52407676,-0.086218251,-0.36784713,-0.22513277,-0.099654326,-0.22738151,-0.087599897,-0.00092277383,0.010975966,0.15465528,0.084956682,0.23682487,0.071831617,-0.098100166,-0.21138552,-0.028573669,-0.2075757,0.00046766891,0.12278018,0.12413563,0.17370565,0.12300345,-0.17342934,-0.43616582,0.0025898875,-0.061162321,-0.098029739,-0.012008719,0.024774095,0.09015255,0.17129607,0.40378425,0.36506231,0.2876025,-0.02529592,-0.48021517,0.021353742,-0.013779582,-0.020973204,0.03651675,0.026307916,0.15810835,0.24744631,0.48119245,0.41541916,0.37426573,0.11181933,0.0016356268,-0.11429221,-0.0011835692,0.048932579,0.089305828,-0.050426138,0.2212598,0.29647842,0.35948237,0.37828084,0.037677106,-0.20781042,-0.020126614,0.026903437,-0.090196202,0.18734791,-0.074258987,0.12775966,0.11711872,0.081772239,0.13331666,0.047803532,-0.074027591,-0.070814599,-0.16134477,-0.16875023,-0.069253669,-0.021824814,-0.058698889,-0.39606712,-0.37057961,-0.22157685,0.43561691,-0.41196119,-0.21588766,0.48230413,0.5400284,0.30290324,-0.2860478,-0.54272826,0.23567577,-0.33463728,0.28808651,-0.14880988,-0.32041645,0.15480023,-0.38697216,-0.25237387,-0.20996673,0.26579625,0.25460618,0.063931659,-0.042940341,0.39298614,-0.41241607,-0.21317267,-0.28921932,-0.28152761,0.39025255,-0.14491795,-0.087008218,0.72954044,-1.07336,-0.36806215,1.0285613,0.053702899,0.29217954,0.096901837,0.05030931,0.23181347,0.48270887,-0.60335576,0.24597349,-0.33251227,-0.21619217,0.60289995,0.097617646,-0.23470977,0.31168075,0.041470775,-0.69214202,0.020405919,-0.2680267,0.55921548,0.28884262,-0.42260711,-0.23709661,0.26655795,0.054479283,-0.31486671,-0.11845791,-0.034574673,0.34805277,0.55361655,0.11302461,0.590973,0.32163781,0.35790898,0.21535922,-0.53270525,-0.31632381,0.070744514,0.13001172,0.37383221,0.1955274,0.39202567
6.1683172,0.028411982,-0.066513578,0.084084952,-0.19585067,0.13196101,4.0141712,-0.58075272,-0.45813406,2.4606411,-2.6997254,-0.10205567,-0.050895144,0.47060803,-0.0056498965,-0.25197962,-0.18348984,-0.13635733,-0.14637182,-0.066371222,0.003610371,-0.058734647,0.20286742,0.16282978,0.26590046,0.055078999,-0.022976188,-0.14763,-0.047474075,-0.06806496,0.062824231,0.24187921,0.12302052,0.21305916,0.20229789,-0.18217366,-0.38021966,0.02485548,-0.021038359,0.0290106,0.0068016715,-0.034906492,0.3151502,0.21887576,0.33885384,0.43685906,0.14586753,-0.082875922,-0.45834692,-0.0033287634,0.038340922,0.0087268195,0.062806029,0.12082772,0.14675313,0.42121619,0.4108578,0.44057548,0.33850503,0.15284052,-0.070468555,-0.034183602,-0.019958811,0.030880584,0.066759349,0.083372849,0.20977304,0.31433375,0.39249674,0.42258063,0.1415423,-0.14187438,0.098809438,-0.039331227,-0.00054963128,0.05469608,0.053345432,0.23110224,0.21524119,0.15854159,0.18333487,0.11472266,0.0675844,-0.12083942,-0.14286249,-0.028580197,0.010548965,0.027073975,-0.050641723,-0.32360982,-0.37622341,-0.10288852,0.47641016,0.20883695,0.33044556,0.44300593,0.19340704,0.55545064,0.10888594,0.087359787,0.26261637,0.040262163,0.16768499,-0.18534606,-0.27527238,0.24194093,-0.6809789,-0.13163548,-0.1234592,0.083792372,0.18990688,-0.0061511279,-0.11967716,-0.013551061,0.081818964,-0.068692921,-0.13218347,-0.20975998,0.17657314,-0.1596665,0.052407398,-0.31449879,-0.53402051,0.99824548,0.19184925,-0.17946988,0.34965838,0.41031162,-0.16486671,0.46676459,-0.22436799,-0.1661323,0.21197104,0.018289776,-0.092136519,0.39981141,-0.082258015,0.053953069,0.3849069,-0.46573569,-0.65915905,-0.21841648,-0.72019276,-0.096899388,-0.082586046,0.36391091,0.0060261041,0.44676334,0.18622042,0.045389238,0.092770812,0.046509006,0.23720321,0.28832478,-0.19617569,0.33068226,0.034412008,0.69658236,0.064984118,-0.51776543,-0.25759134,-0.043920881,0.12330543,0.39721652,0.19320152,0.31766804
6.1797512,0.025674309,-0.069818366,0.076044063,-0.18740619,0.14792416,3.9465295,-0.69367715,-0.48583882,0.13670071,-0.25223344,-0.012173811,-0.089411998,0.48497643,-0.047168979,-0.30794019,-0.25599042,0.07529903,-0.11317792,-0.05423781,0.065858407,0.072190025,0.15826243,0.12248338,0.23048048,0.049792497,-0.00010796805,-0.11118708,0.06735339,-0.12134634,0.042918802,0.23436642,0.091994614,0.16630672,0.11672792,-0.17177714,-0.47255944,0.057866868,0.025351935,0.0056279537,-0.0056948317,0.017783484,0.22133716,0.25229209,0.37401186,0.40761475,0.27160656,-0.027798425,-0.49962963,0.068471383,0.02520507,0.027802544,0.11865409,0.062391169,0.20105781,0.34774854,0.49701614,0.42009668,0.38800737,0.11931612,-0.0069909758,-0.11330543,-0.009897259,0.056485241,0.081272854,0.031729054,0.25032787,0.31164996,0.39078375,0.40386191,0.070629841,-0.12399456,0.022408526,0.011182992,-0.094396968,0.221519,-0.054693559,0.14080724,0.13273449,0.12835235,0.17827833,0.13017594,-0.010857031,-0.092541355,-0.15369289,-0.097071633,-0.027471142,0.028473122,-0.042747637,-0.30763505,-0.37083438,-0.23231525,0.35358786,0.1082864,-0.27676675,0.4989446,0.418637,0.25960332,-0.5835961,0.20401421,-0.46116582,-0.28671255,0.070032252,-0.37360157,-0.29908523,0.16688649,-0.77358174,0.0023057003,0.19324769,-0.042236828,0.32303736,-0.27331609,0.12898758,0.52037174,0.12639659,-0.15825449,-0.60566076,0.5242841,0.67610834,-0.12797911,-0.12973032,-0.14036184,-0.63327198,-0.38220255,0.47474964,0.077963124,0.3726091,-0.18641746,0.070095231,0.26778649,0.87202549,-0.32180722,0.12965468,0.11361928,-0.0050001709,0.17692033,-0.12476978,0.36207894,0.29508246,0.18633901,-0.50210835,-0.053451739,-0.4712997,0.21997918,0.31790701,0.18709792,0.18924691,-0.57311402,0.0088073282,0.6429484,-0.1935452,0.086416566,0.37893803,-0.042117246,-0.12143266,0.60546692,-0.25713945,0.26456177,0.14962182,-0.42268294,-0.13034829,-0.13215117,0.12494078,0.38195147,0.20121894,0.33407026
6.1770031,0.021535107,-0.073296635,0.088360565,-0.19926985,0.15846216,4.015434,-0.62472837,-0.55009717,0.90396182,-1.0808783,-0.023620025,-0.064450641,0.50026844,-0.025883939,-0.32099333,-0.22656963,0.016326408,-0.10241777,-0.027117077,0.010158246,0.027224756,0.14843308,0.15286141,0.2393626,0.060411301,-0.023780794,-0.11399276,0.0012567421,-0.074264402,0.062432671,0.22667545,0.10605065,0.19875147,0.20111914,-0.21504245,-0.42490198,0.041109128,-0.022980054,-0.030165522,0.023903313,0.014632656,0.26107311,0.21351367,0.38937009,0.39121881,0.1551576,-0.063664485,-0.53926598,-0.011240141,0.052743604,0.022824743,0.079912384,0.081544982,0.20408241,0.30674153,0.50840194,0.44052255,0.36786554,0.13241439,-0.015749797,-0.089045388,-0.052795958,0.0224462,0.10308326,-0.058152053,0.24863443,0.32010721,0.45231324,0.39940421,0.076041199,-0.16100426,0.03262973,-0.03423479,-0.073874731,0.16796761,-0.033084107,0.20903725,0.13087629,0.15135188,0.23824932,0.12261593,0.075802807,-0.047112127,-0.20697919,-0.085863401,-0.033508007,0.073995196,-0.020436225,-0.29549127,-0.3193259,-0.13995489,0.47797518,-0.19647419,0.24067837,0.50912438,0.15115221,0.070660008,-0.60469259,-0.15890423,-0.29055818,0.10298539,0.03725925,-0.31460629,-0.21934102,0.0382204,-0.97785488,-0.27440831,0.29754542,0.81417354,0.28793976,-0.20208777,0.025110635,0.49961426,0.021124009,-0.28246129,-0.52317772,-0.091751076,0.5013507,-0.09614058,0.12310288,-0.54777616,-0.58280057,-0.17869774,0.51400252,0.16761456,0.61356307,-0.33370114,0.17740117,0.44962261,0.74254314,-0.2656676,0.27951551,0.0099903797,-0.36097375,0.43061313,0.22427215,-0.0588175,0.33997958,0.28467182,-0.57040917,-0.19064298,-0.74830443,0.33266566,0.53002267,0.20510453,-0.015749801,-0.29387901,-0.19720204,0.11234338,-0.011196897,0.24448315,0.24014456,-0.54720588,-0.10373912,0.53218472,0.20404775,0.62596546,0.35881975,-0.39164073,-0.098615594,0.044371137,0.12521776,0.38867012,0.1862948,0.39952017
6.1785286,0.025749155,-0.071982327,0.091567809,-0.19866914,0.15282352,3.9198733,-0.54041053,-0.37876959,0.57074046,-0.77624903,-0.082209106,-0.075998531,0.52337899,-0.033783212,-0.29781202,-0.24845134,-0.15944164,-0.1796602,-0.027631485,0.04982535,0.011801218,0.070490315,0.07352313,0.19452587,0.035475479,-0.039518495,-0.14350383,0.0063200993,-0.14133394,0.014086057,0.20974235,0.16309304,0.12067099,0.16943959,-0.15835931,-0.38563031,0.031267324,-0.020930043,0.053945267,0.02074591,0.017783374,0.2499074,0.20911562,0.35518785,0.3670563,0.26034982,-0.09864081,-0.49839126,0.048444498,0.097124363,0.048464905,0.10326797,0.070931662,0.19048888,0.37498647,0.47732966,0.40777809,0.3580918,0.20105995,0.0085160735,-0.11114777,-0.045165709,0.041654729,0.0084960157,0.04976408,0.28862428,0.32324983,0.39011569,0.42732646,0.11455062,-0.1654238,0.025260288,-0.098095535,-0.097512468,0.18238501,0.01854338,0.22235083,0.16388119,0.12007802,0.26185438,0.16604019,0.052967841,-0.11337805,-0.15031069,-0.091736017,0.050380623,0.026625254,-0.019540412,-0.3512844,-0.37808614,-0.18738375,0.46951215,-0.03628051,0.21479246,0.7315703,0.31890399,0.078478373,-0.11778854,0.30220424,-0.16508625,-0.11485735,0.043661943,-0.60713628,-0.25028591,0.23079846,-0.94723375,-0.44578349,-0.062372065,0.27470796,0.31968417,-0.22651763,0.31593576,0.7227979,0.17019283,-0.13884655,-0.18189231,-0.63558028,0.54896625,0.017035925,0.0076677334,-0.72650217,-0.86872391,0.54225197,0.97992206,-0.050929682,0.31997041,-0.27779536,-0.21074928,0.40823295,0.77221635,-0.3968965,0.19445519,0.025839281,-0.082430641,0.36270412,0.33903423,0.3686814,0.43406733,0.1184142,-0.45043736,-0.21268084,-0.8013986,0.26216816,0.26898532,0.049559447,0.04470909,-0.2829887,-0.62588653,-0.2830812,0.70903376,0.27337222,0.41687908,-0.51684068,0.090415106,0.38985389,0.23302319,0.63018501,0.34033383,-0.43557566,-0.12835768,-0.094786756,0.12622406,0.40089724,0.19645893,0.41944989
6.1699949,0.013751285,-0.072032929,0.11071634,-0.19854413,0.16419483,3.9904509,-0.65311006,-0.48755258,1.4093611,-1.5440376,-0.057717022,-0.044356116,0.47343236,-0.00087855128,-0.32938884,-0.22386945,-0.10751788,-0.15095219,-0.016078226,-0.014306629,-0.014477389,0.079755548,0.028496146,0.18641616,-0.018702715,0.0046676355,-0.085705868,0.010573801,-0.1164898,0.018878532,0.18267187,0.12498889,0.10325529,0.15716061,-0.24571419,-0.40083526,0.085176585,-3.4998162e-05,-0.01236577,0.0023985986,0.021375772,0.2834727,0.20267193,0.38076909,0.37107137,0.27359802,-0.13017149,-0.54672746,0.018812632,0.0084627025,-0.007508671,0.11217779,0.10951146,0.15582919,0.37968136,0.53761877,0.38765121,0.34091999,0.16381632,0.0072218238,-0.1029738,-0.0087057421,0.032968822,0.078134832,-0.0027145904,0.25534172,0.34413917,0.40513871,0.39311894,0.14509588,-0.12448447,0.05873527,-0.036885803,0.012484864,0.22544157,-0.0036185323,0.18128985,0.1403088,0.13698786,0.23200531,0.1604457,-0.11767908,-0.035428133,-0.14758824,-0.036922666,0.05142173,0.10116047,0.041387996,-0.24266528,-0.32914811,-0.14813183,0.56466946,-0.16047249,0.53013252,0.73212286,0.40444959,0.49715938,-0.21372556,-0.44308852,-0.30743083,-0.57261817,0.095951522,-0.26507392,-0.37698439,0.26952772,-0.85723623,-0.37952746,0.033868714,0.40674599,0.39481762,-0.14246292,0.12570608,0.24561258,0.24633941,-0.16032725,-0.29691212,0.23374199,0.56428025,-0.055213288,-0.17100315,-0.60846303,-0.90318059,0.58040497,1.0416624,-0.028697583,0.31824952,0.15371137,-0.0012197461,0.61985499,0.69827565,-0.2985342,0.084869471,0.36826644,-0.22332144,0.55748145,0.11132905,0.12134873,0.32804324,-0.016790148,-0.79098576,0.62198962,-0.68394542,-0.094086371,0.32542591,-0.12074293,0.10261693,-0.41857256,-0.47484732,-0.096278258,0.14288338,0.16304583,0.33977649,-0.34341566,0.086221193,0.65371543,0.27197874,0.48876387,0.32322166,-0.36777571,-0.16262405,0.12494473,0.12505774,0.39070169,0.20242734,0.41452136
