number_id,source_file,source_type,row,column,value,context,label
day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained_r1_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained_r2_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,1,"b = 10, xi = 0.5",,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained_r2_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,2,73.36,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained_r2_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,3,131.94,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained_r2_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,4,73.89,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained_r2_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,5,-8.79,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained_r2_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,6,270.40,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,1,"b = 10, xi = 0.5",,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,2,69.08,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,3,134.73,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,4,82.19,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,5,-9.43,,
day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,6,276.57,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r1_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r1_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r1_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r1_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r1_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r1_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r2_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,1,"b = 10, xi = 1.0",,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r2_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,2,64.39,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r2_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,3,138.17,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r2_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,4,85.67,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r2_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,5,-9.28,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained_r2_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,6,278.96,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,1,"b = 10, xi = 1.0",,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,2,61.93,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,3,139.71,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,4,90.81,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,5,-9.74,,
day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,6,282.71,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r1_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r1_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r1_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r1_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r1_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r1_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r2_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,1,"b = 10, xi = 10000.0",,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r2_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,2,62.55,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r2_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,3,139.78,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r2_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,4,93.65,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r2_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,5,-9.81,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained_r2_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,6,286.17,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,1,"b = 10, xi = 10000.0",,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,2,59.29,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,3,141.78,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,4,97.83,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,5,-10.03,,
day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b10_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,2,6,288.87,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r1_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r1_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r1_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r1_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r1_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r1_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r2_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,1,"b = 15, xi = 0.5",,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r2_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,2,36.75,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r2_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,3,232.94,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r2_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,4,86.96,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r2_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,5,-13.61,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained_r2_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_5.6_constrained.tex,latex_table_cell,2,6,343.05,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,1,"b = 15, xi = 0.5",,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,2,34.30,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,3,235.24,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,4,95.66,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,5,-14.23,,
day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_0.5_pee_6.1_unconstrained.tex,latex_table_cell,2,6,350.97,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r1_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r1_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r1_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r1_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r1_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r1_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r2_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,1,"b = 15, xi = 1.0",,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r2_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,2,32.43,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r2_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,3,236.51,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r2_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,4,97.76,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r2_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,5,-14.23,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained_r2_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.2_constrained.tex,latex_table_cell,2,6,352.46,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r1_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r1_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r1_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r1_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r1_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r2_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,1,"b = 15, xi = 1.0",,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r2_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,2,33.52,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r2_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,3,236.12,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r2_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,4,102.32,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r2_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,5,-14.60,,
day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained_r2_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_1.0_pee_6.5_unconstrained.tex,latex_table_cell,2,6,357.36,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r1_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,1,,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r1_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,2,agricultural output value,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r1_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,3,net transfers,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r1_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,4,forest services,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r1_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,5,adjustment costs,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r1_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,1,6,planner value,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r2_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,1,"b = 15, xi = 10000.0",,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r2_c2,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,2,28.70,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r2_c3,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,3,239.54,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r2_c4,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,4,106.99,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r2_c5,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,5,-14.75,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained_r2_c6,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.7_constrained.tex,latex_table_cell,2,6,360.47,,
day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained_r1_c1,output/mpc/day0_present_value_mpc_b15_sites78_xi_10000.0_pee_6.9_unconstrained.tex,latex_table_cell,1,1,,,
